"Dados_demograficos:DATE2","Dados_demograficos:codigo_paciente","Dados_demograficos:coordenadas_IDS:Latitude","Dados_demograficos:coordenadas_IDS:Longitude","WHOTA:coordenadas_IDS:Altitude","WHOTA:coordenadas_IDS:Accuracy","WHOTA:provincia_colheita","WHOTA:dist_colheita","WHOTA:LO_COLHEITA","WHOTA:ptdcol","WHOTA:tipmast","WHOTA:teccol","WHOTA:tembie","WHOTA:temag","WHOTA:humreab","WHOTA:ph","WHOTA:Turbidez","WHOTA:condelec","WHOTA:conamon","WHOTA:conortf","WHOTA:oxigenio","WHOTA:descfras","WHOTA:consdtr","WHOTA:nota12","WHOTA:SARS_COV_2","WHOTA:Influenza","WHOTA:Poliovirus","WHOTA:Colera","WHOTA:Febre_tifoide","WHOTA:Outros","WHOTA:Outros_other","WHOTA:TEC_RES_COLHEITA","WHOTA:Observacao","meta:instanceID"
"05/13/2025","IDSW100073",-25.9184633,32.5392043,9.7,4.8,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","25.6",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:44150237-4f38-4542-bff7-fc8d536dfa23"
"05/13/2025","IDSW100074",-25.917525,32.538225,67.4,4.8,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","25.6",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:539dc04c-d38f-455c-9257-24e56beb6ed3"
"05/13/2025","IDSW100075",-25.9175993,32.5382494,66.7,4.75,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","25.6",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:c7d4bdb5-559f-4f2f-8e56-38154a369060"
"05/13/2025","IDSW100076",-25.9175545,32.5381683,67,4.96,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","25.6",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:ad4ad6a6-517a-4447-a04d-f7d09aa5cc10"
"05/20/2025","IDSW100121",-25.919035,32.538925,-22.1000003815,4.9,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","35.1",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Nao","Nao","","","INOCÊNCIO","","uuid:026e7aa7-e50d-4081-aa43-bd0558db1a14"
"05/20/2025","IDSW100122",-25.9189937,32.5389335,-22.1000003815,4.66,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","35.1",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Nao","","","","INOCÊNCIO","","uuid:d78730c9-3e7f-43d2-ac6d-609724eb14a6"
"05/20/2025","IDSW100123",-25.9190454,32.5388999,48.6,4.86,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","35.1",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:361cdcb6-e946-44df-b4e6-b5d59eb307c9"
"05/20/2025","IDSW100124",-25.9184251,32.5392253,47,4.9,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","35.1",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:846a021d-a9e1-4b33-841e-b287b9f4291c"
"05/20/2025","IDSW100125",-25.9184025,32.5392376,46.9,4.66,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","35.1",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:62e58319-3314-4e63-89ba-a96f2d3b1a83"
"05/20/2025","IDSW100126",-25.9184461,32.5391836,46.8,4.916,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","35.1",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:ddd88bbd-bdbc-4f1e-9b55-ba05903c88f4"
"05/20/2025","IDSW100128",-25.9177962,32.5382684,-22.1000003815,4.95,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","35.1",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:657501b6-3b14-46b5-b525-a141538680a0"
"05/20/2025","IDSW100127",-25.9177784,32.5383294,-22,4.8,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","35.1",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:d4488fde-f7c7-4e18-8b50-02553d8c713c"
"05/20/2025","IDSW100129",-25.9177965,32.538299,-22,4.8,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","35.1",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","Nao","","INOCÊNCIO","","uuid:5bebd392-daaf-4ec4-bac6-ca47d9fc9df3"
"05/27/2025","IDSW100081",-25.9190051,32.538917,26.4,4.916,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","28.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Nao","","","","INOCÊNCIO","","uuid:8cacc3ce-f6e0-4ad4-b741-0fe99679709d"
"05/27/2025","IDSW100082",-25.9189199,32.5389614,27.9,4.7,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","40",40,28.2,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:82b53f0b-af1a-41e7-81e2-739b28ca1cda"
"05/27/2025","IDSW100083",-25.9190664,32.5390569,36.7,4.733,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","28.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:0f146e61-eb81-467b-8926-861e663b1b9b"
"05/27/2025","IDSW100084",-25.918588,32.5391847,32.7,4.483,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","28.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:a0d0e9f5-a7f9-4d09-8275-4cd90e2f236e"
"05/27/2025","IDSW100085",-25.9185331,32.5392374,32.7,4.75,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","28.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:2b94caa3-7d03-4946-bed3-857ddb7a0dc9"
"05/27/2025","IDSW100086",-25.9185104,32.5391395,31.7,4.933,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","28.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:a2405ce0-efc9-463f-aaf1-2dc6e4f7f417"
"05/27/2025","IDSW100087",-25.9177561,32.5383291,29,4.82,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","28.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:4d651733-3320-4f31-ae46-0538457e51a9"
"05/27/2025","IDSW100088",-25.9178644,32.5382999,28.4,4.666,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","28,2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:fcec9ac7-1046-4fa4-a564-d04d1193e452"
"05/27/2025","IDSW100089",-25.9177443,32.5383593,28.1,4.7,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","28.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:e4f81bf3-6213-4a1d-8866-2bf22740caa3"
"06/03/2025","IDSW100090",-25.9190229,32.5389641,25.3000011444,4,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","30.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:7935d9e4-6e3c-42f5-baad-46abe0319c0e"
"06/03/2025","IDSW100091",-25.9190072,32.5389665,25.3000011444,4.333,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","30.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:50b56ca9-11bd-47a2-ac99-8c9f8cd996c2"
"06/03/2025","IDSW100092",-25.9189898,32.5389645,25.3000011444,4.45,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","30.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:7c3b9a88-5fa6-49e7-a893-58b1b9c5ac87"
"06/03/2025","IDSW100093",-25.9184,32.5392395,34.2,4.95,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","30.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:50f69805-b20a-4460-ab81-a86ef15ebe49"
"06/03/2025","IDSW100094",-25.9184684,32.5392391,34.9,4.95,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","30.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:2b966757-43fc-49e7-9fe7-69ff79bb3053"
"06/03/2025","IDSW100095",-25.9185237,32.539105,34.4,4.983,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","30.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:16fe7a38-1231-4ef1-a45d-c5605301c23a"
"06/03/2025","IDSW100096",-25.9177934,32.5383044,43.7,4.816,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","30.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:9e40b33a-7714-49cd-8b59-200ccf32a200"
"06/03/2025","IDSW100097",-25.9178411,32.5383293,45,4.85,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","30.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","Sim","","","INOCÊNCIO","","uuid:e04f323b-6d2c-4654-b889-aa4513a6f436"
"06/03/2025","IDSW100098",-25.8860105,32.5650176,81,8.4,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","28.2",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","Nao","","INOCÊNCIO","","uuid:b0c42eca-1b24-4883-8484-795181ffa534"
"06/10/2025","IDSW100101",-25.9190293,32.5389589,21.6,4.95,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","27,1",40,27,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:469e05eb-1aad-42dd-9d56-eb6f494d0954"
"06/10/2025","IDSW100102",-25.9181283,32.5395831,22.2,4.68,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","27.1",40,27,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:0115b8d2-17a4-474c-bc1b-6a60d41d9196"
"06/10/2025","IDSW100103",-25.9184577,32.5392586,22,4.72,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","27.1",40,27,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:a71db337-6c90-4df6-beea-f62b350a1fbe"
"06/10/2025","IDSW100104",-25.9186714,32.5387638,-42.9,4.78,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","27.1",40,27,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:3afa323c-8c8b-427e-87dc-982c32c9e64a"
"06/10/2025","IDSW100105",-25.9177191,32.5380496,-42.8,5,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","27.1",40,27,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:707f3f53-b063-4596-9dc3-210ef4852052"
"06/10/2025","IDSW100106",-25.9178012,32.5380334,-42.6,4.72,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","27.1",40,27,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:6ee503ff-631b-4c29-9c19-db6861145d7d"
"06/10/2025","IDSW100107",-25.9177811,32.5380069,-42.4,4.96,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","27.1",40,27,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:50b66ee9-3065-488d-8584-a705dec234ae"
"06/10/2025","IDSW100099",-25.9190098,32.5389049,19.5,4.916,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","27,1",40,47,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:e9e4500a-dd72-41eb-bdb9-8849059465d9"
"06/10/2025","IDSW100100",-25.9190112,32.5388989,21.7,4.98,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","27,1",40,27,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:b0df05fb-bb2d-4966-b499-515955d12224"
"06/17/2025","IDSW100109",-25.9190265,32.5388978,32,4.742,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","25.1",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","Nao","","INOCÊNCIO","","uuid:9e442655-9bb6-472b-964f-1b1c87f2418f"
"06/17/2025","IDSW100110",-25.9189457,32.5388926,32.4,4.5,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","25.1",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","Nao","","INOCÊNCIO","","uuid:1cbd1206-2fd1-4ae1-a098-9db03edf3118"
"06/17/2025","IDSW100111",-25.9184632,32.5392245,23.2,4.983,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","27.4",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:be79bea3-aa58-49c3-a89b-0488f3b9665e"
"06/17/2025","IDSW100112",-25.9184715,32.5391757,24.4,4.766,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","25.8",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:138c6b7d-283b-4119-b563-71bd8a1de7aa"
"06/17/2025","IDSW100113",-25.9184986,32.5391188,24.4,4.983,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","25.4",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:90405215-541b-4f15-a316-f3729fbef84e"
"06/17/2025","IDSW100114",-25.9177177,32.5382461,24.3,4.966,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","25.8",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:a23cc800-2f10-4fc2-96a6-3a6d1c8c939e"
"06/17/2025","IDSW100115",-25.9177718,32.5382408,24.9,4.9,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","25.7",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:83cf5656-2199-4052-9176-9dbc317a5f33"
"06/17/2025","IDSW100116",-25.9177334,32.5383346,25,4.983,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","25.7",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:1933df55-61e5-4686-b0a7-204f5fa51873"
"06/17/2025","IDSW100108",-25.9189636,32.5389386,32.7,4.616,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","25.1",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","Nao","","INOCÊNCIO","","uuid:86222f9f-2941-4769-9b24-060e819297de"
"06/24/2025","IDSW100117",-25.9187637,32.5390971,-22.2000007629,4.78,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","19.8",40,17,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:7989ca60-a8e2-4399-bbdf-4e5a522ca69a"
"06/24/2025","IDSW100118",-25.9187623,32.5390836,-22.2000007629,4.983,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","19.8",40,17,NA,NA,"INOCÊNCIO",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","","","uuid:d22e70e9-8e13-4ace-a2b7-7543a7637a24"
"06/24/2025","IDSW100119",-25.9187778,32.5390724,-22.2000007629,4.433,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","19,8",40,17,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:29e03ecf-1243-49d7-922e-59e2d997e43d"
"06/24/2025","IDSW100120",-25.9183892,32.5392092,15.3,4.816,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","19,8",40,17,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:17ea20a4-dfbc-429a-8bab-88f805a1ef14"
"06/24/2025","IDSW100130",-25.918415,32.5392367,15.9,2.7,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","19,8",40,17,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:3048ac35-b43e-4a84-bd03-470be78ac492"
"06/24/2025","IDSW100131",-25.9183968,32.539227,16.2,4.9,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","19,8",40,17,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:5da27674-ff95-4802-9cdd-a28a9eaaefd7"
"06/24/2025","IDSW100132",-25.9177099,32.5382874,19.9,4.64,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","19.8",40,17,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:c0a41634-78cc-4009-938a-d7d64ba84a04"
"06/24/2025","IDSW100133",-25.9177302,32.5382923,20.3,3.883,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","19.8",40,17,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:bb908e79-42f9-4e23-bffd-a02e846dff6d"
"06/24/2025","IDSW100134",-25.9177345,32.5384092,20,4.883,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","19.8",40,17,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:a7039aba-1951-4bbd-bed5-f817bb0f0560"
"07/01/2025","IDSW100135",-25.9188015,32.5390996,36,4.966,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","24",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","Nao","","INOCÊNCIO","","uuid:54f9a60a-0e34-4929-b353-5433196fcdc3"
"07/01/2025","IDSW100136",-25.9186989,32.5391391,36.2,4.166,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","24",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:abbfa8af-c298-47a2-a466-199c20109039"
"07/01/2025","IDSW100137",-25.9187372,32.5391156,35.3,4.15,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","24",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:935be52d-3045-4be9-ae84-c368c30b5ba6"
"07/01/2025","IDSW100138",-25.9184305,32.5392283,35,4.7,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","24",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:e1c879f3-76a4-4055-81b7-a0222757633d"
"07/01/2025","IDSW100139",-25.9184404,32.5392286,34.5,4.1,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","24",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:617da2bb-fd80-4056-9f3b-61b20b84bae7"
"07/01/2025","IDSW100140",-25.91849,32.5392358,33.6,4.875,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","24",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Sim","","","","","INOCÊNCIO","","uuid:d1b956b1-080e-43af-b986-7943fc110a05"
"07/01/2025","IDSW100141",-25.9175972,32.5383342,44.1,4.9,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","24",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:1dc2e9bf-552f-4944-851c-685a46a0a22b"
"07/01/2025","IDSW100142",-25.9176807,32.5382983,43.4,4.983,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","24",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:4f4eb9ab-cda6-48ab-85fa-d528cf4786b6"
"07/01/2025","IDSW100143",-25.91782,32.5383545,43.3,4.983,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","24",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:a3e5e1df-48c3-48ed-a6d7-cf4a6315185a"
"07/08/2025","IDSW100144",-25.9187785,32.5391007,18.6,3.92,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","22.7",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","","","INOCÊNCIO  e Diosdelio","","uuid:3d2471b2-a715-4b4c-bcf7-3b6bdee87dad"
"07/08/2025","IDSW100145",-25.9187964,32.5390741,21.1,8.65,"Maputo Cidade","kamavota","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","22.7",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO e Dio","","uuid:f7faa2e6-7388-460e-88b8-07d0ca1dca58"
"07/08/2025","IDSW100146",-25.9188115,32.5390904,19.7,4.628,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","22.7",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO e Dio","","uuid:de56d886-b3cb-4390-8c54-e5c82d01656a"
"07/08/2025","IDSW100147",-25.9184493,32.5392014,20.4,6.766,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","22.7",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","Nao","","INOCÊNCIO e Dio","","uuid:84c85745-ec07-4d56-9097-91b03782c473"
"07/08/2025","IDSW100148",-25.9183753,32.5391339,19.9,3.5,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","22.7",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO e Dio","","uuid:a489f6d9-b3ff-4f91-b92c-3990153a7861"
"07/08/2025","IDSW100149",-25.918412,32.5392273,19.6,3.34,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","22.7",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","","","INOCÊNCIO e Dio","","uuid:7becc151-15e0-44aa-a519-f7f142ca5a74"
"07/08/2025","IDSW100150",-25.9177514,32.5383166,-13,4.583,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","22.7",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","","","INOCÊNCIO e Dio","","uuid:67250a01-dcdd-4186-9f18-5a57b8fb10b0"
